 2001.61232877    -0.59    -0.71     1.06     1.13  0.0190    11.11     3.22  0.0406 -0.1571  ALBH_GPS  236.5125  48.3898
 2001.61506849     3.02     0.63     1.09     1.20 -0.0289    10.52     3.48  0.0349 -0.1570  ALBH_GPS  236.5125  48.3898
 2001.61780822     1.35    -0.44     1.09     1.15  0.0454     5.45     3.20  0.0609 -0.1653  ALBH_GPS  236.5125  48.3898
 2001.62054795     2.90    -0.16     1.01     1.06 -0.0322    10.24     3.08  0.0260 -0.1563  ALBH_GPS  236.5125  48.3898
 2001.62328767    -1.78    -2.75     1.14     1.29  0.0029     8.37     3.85  0.0298 -0.1380  ALBH_GPS  236.5125  48.3898
 2001.62602740    -0.29     0.20     1.17     1.28  0.0276     0.68     3.67  0.0533 -0.1452  ALBH_GPS  236.5125  48.3898
 2001.62876712    -0.74     0.19     1.19     1.26  0.0507     7.39     3.67  0.0453 -0.1440  ALBH_GPS  236.5125  48.3898
 2001.63150685     0.47    -1.28     1.12     1.12  0.0581    10.27     3.19  0.0436 -0.1724  ALBH_GPS  236.5125  48.3898
 2001.63424658     1.11    -1.71     1.09     1.17  0.0587     6.95     3.16  0.0660 -0.1925  ALBH_GPS  236.5125  48.3898
 2001.63698630    -0.07    -2.67     1.22     1.27  0.0264     7.52     3.64  0.0293 -0.1524  ALBH_GPS  236.5125  48.3898
 2001.63972603    -4.45    -0.12     1.23     1.40  0.0350     7.11     4.11  0.0553 -0.1351  ALBH_GPS  236.5125  48.3898
 2001.64246575     4.72     0.13     1.21     1.37 -0.0015     2.12     4.14  0.0402 -0.1438  ALBH_GPS  236.5125  48.3898
 2001.64520548    -0.31    -1.85     1.06     1.17  0.0108     3.22     3.33  0.0651 -0.1584  ALBH_GPS  236.5125  48.3898
 2001.64794521    -1.72    -3.69     1.13     1.15  0.0294     8.98     3.25  0.0712 -0.1687  ALBH_GPS  236.5125  48.3898
 2001.65068493     1.26    -0.93     1.26     1.22 -0.0009     7.39     3.51  0.0341 -0.1634  ALBH_GPS  236.5125  48.3898
 2001.65342466     0.41    -0.37     1.24     1.29  0.0344     6.27     3.79  0.0409 -0.1521  ALBH_GPS  236.5125  48.3898
 2001.65616438    -1.39    -1.71     1.09     1.15  0.0593     3.44     3.29  0.0591 -0.1460  ALBH_GPS  236.5125  48.3898
 2001.65890411     0.63     1.22     1.09     1.07 -0.0232     5.86     3.03  0.0563 -0.1636  ALBH_GPS  236.5125  48.3898
 2001.66164384    -5.05     0.43     1.20     1.31  0.0254     9.59     3.70  0.0867 -0.1509  ALBH_GPS  236.5125  48.3898
 2001.66438356    -1.36    -1.31     1.26     1.36  0.0327    -3.34     3.85  0.0645 -0.1477  ALBH_GPS  236.5125  48.3898
 2001.66712329     1.51     0.10     1.24     1.27  0.0051     7.32     3.71  0.0653 -0.1564  ALBH_GPS  236.5125  48.3898
 2001.66986301     0.53     1.02     1.12     1.20  0.0260     9.70     3.36  0.0954 -0.1492  ALBH_GPS  236.5125  48.3898
 2001.67260274    -1.99    -0.56     1.24     1.30  0.0549     7.68     3.71  0.0888 -0.1516  ALBH_GPS  236.5125  48.3898
 2001.67534247     0.56     2.01     1.08     1.19  0.0178    14.71     3.40  0.0720 -0.1327  ALBH_GPS  236.5125  48.3898
 2001.67808219    -0.69    -1.17     1.19     1.24  0.0548     4.61     3.54  0.0930 -0.1393  ALBH_GPS  236.5125  48.3898
 2001.68082192    -3.45     1.57     1.16     1.19 -0.0038     8.45     3.42  0.0874 -0.1519  ALBH_GPS  236.5125  48.3898
 2001.68356164    -2.06     0.13     1.05     1.13  0.0384     6.61     3.17  0.0596 -0.1460  ALBH_GPS  236.5125  48.3898
 2001.68630137     0.82    -0.62     1.03     1.08  0.0797     9.36     2.95  0.0532 -0.1276  ALBH_GPS  236.5125  48.3898
 2001.68904110    -1.22    -0.04     1.04     1.08  0.0682     8.92     3.05  0.0624 -0.1457  ALBH_GPS  236.5125  48.3898
 2001.69178082     1.06     0.59     0.96     1.03 -0.0208     7.73     2.94  0.0658 -0.1720  ALBH_GPS  236.5125  48.3898
 2001.69452055     2.74    -0.41     1.04     1.07 -0.0049     6.76     3.04  0.0660 -0.1727  ALBH_GPS  236.5125  48.3898
 2001.69726027     2.13     0.16     1.05     1.10 -0.0052     6.97     3.14  0.0542 -0.1708  ALBH_GPS  236.5125  48.3898
 2001.70000000    -1.07     1.80     1.14     1.23  0.0220     8.23     3.60  0.0655 -0.1544  ALBH_GPS  236.5125  48.3898
 2001.70273973     0.20    -1.30     1.04     1.06  0.0792     8.25     2.97  0.0639 -0.1590  ALBH_GPS  236.5125  48.3898
 2001.70547945     0.84    -0.38     1.09     1.11  0.0287     6.84     3.21  0.0519 -0.1499  ALBH_GPS  236.5125  48.3898
 2001.70821918     0.07     0.12     1.10     1.18  0.0533    12.65     3.40  0.0814 -0.1408  ALBH_GPS  236.5125  48.3898
 2001.71095890    -2.24     0.71     1.12     1.17  0.0515    13.08     3.36  0.0764 -0.1412  ALBH_GPS  236.5125  48.3898
 2001.71369863    -0.54    -0.19     1.07     1.12 -0.0035    10.62     3.28  0.0590 -0.1573  ALBH_GPS  236.5125  48.3898
 2001.71643836    -0.17    -0.35     1.03     1.03  0.0586    11.54     2.90  0.1058 -0.1658  ALBH_GPS  236.5125  48.3898
 2001.71917808     1.82     0.04     1.06     1.11  0.0637    15.16     3.10  0.0870 -0.1526  ALBH_GPS  236.5125  48.3898
 2001.72191781     1.27     1.39     1.09     1.13  0.0240    10.85     3.19  0.0913 -0.1594  ALBH_GPS  236.5125  48.3898
 2001.72465753     0.90    -0.38     1.03     1.06  0.0343    13.82     2.95  0.0891 -0.1810  ALBH_GPS  236.5125  48.3898
 2001.72739726     0.51    -0.47     1.05     1.14  0.0114     9.06     3.21  0.0636 -0.1603  ALBH_GPS  236.5125  48.3898
 2001.73013699     0.65    -0.76     0.91     1.00 -0.0195    19.06     2.97  0.0649 -0.1638  ALBH_GPS  236.5125  48.3898
 2001.73287671     0.30     0.97     1.08     1.14  0.0301    12.62     3.34  0.0789 -0.1581  ALBH_GPS  236.5125  48.3898
 2001.73561644    -0.20     0.42     1.12     1.16 -0.0144    10.07     3.41  0.0594 -0.1768  ALBH_GPS  236.5125  48.3898
 2001.73835616     1.55     0.18     1.07     1.11  0.0425     3.27     3.18  0.0704 -0.1663  ALBH_GPS  236.5125  48.3898
 2001.74109589     1.76     0.38     1.09     1.06  0.0089     6.60     3.06  0.0446 -0.1797  ALBH_GPS  236.5125  48.3898
 2001.74383562     0.58     0.50     1.11     1.13  0.0365    14.91     3.12  0.0579 -0.1900  ALBH_GPS  236.5125  48.3898
 2001.74657534     0.86     0.61     1.07     1.02  0.0258    12.66     2.90  0.0551 -0.1924  ALBH_GPS  236.5125  48.3898
 2001.74931507     3.63    -0.64     1.08     1.12  0.0126    16.63     3.14  0.0460 -0.1858  ALBH_GPS  236.5125  48.3898
 2001.75205479     1.11    -0.54     1.11     1.13  0.0207    14.85     3.17  0.0796 -0.2087  ALBH_GPS  236.5125  48.3898
 2001.75479452     2.17     0.56     1.04     1.07  0.0809     8.82     3.01  0.0664 -0.1959  ALBH_GPS  236.5125  48.3898
 2001.75753425     3.50    -1.34     0.95     0.98  0.0064    13.43     2.80  0.0498 -0.1913  ALBH_GPS  236.5125  48.3898
 2001.76027397     3.73    -0.73     1.05     1.02  0.0419    12.23     2.85  0.0658 -0.1865  ALBH_GPS  236.5125  48.3898
 2001.76301370     2.73    -0.36     1.12     1.10 -0.0339    13.28     3.28  0.0407 -0.1773  ALBH_GPS  236.5125  48.3898
 2001.76575342     0.35    -0.04     1.08     1.15 -0.0057    11.11     3.36  0.0767 -0.1632  ALBH_GPS  236.5125  48.3898
 2001.76849315     0.58     0.29     1.15     1.21  0.0248     1.77     3.55  0.0822 -0.1833  ALBH_GPS  236.5125  48.3898
 2001.77123288     0.53     0.21     1.03     1.08 -0.0157     7.90     3.11  0.0564 -0.1613  ALBH_GPS  236.5125  48.3898
 2001.77397260     2.17    -0.57     1.04     1.11  0.0248     6.72     3.20  0.0688 -0.1712  ALBH_GPS  236.5125  48.3898
 2001.77671233     1.92     3.61     1.10     1.18  0.0232     8.23     3.34  0.0651 -0.1691  ALBH_GPS  236.5125  48.3898
 2001.77945205     6.18     0.96     1.19     1.23  0.0368    12.67     3.62  0.0642 -0.1465  ALBH_GPS  236.5125  48.3898
 2001.78219178     1.81    -0.90     1.08     1.15  0.0158    14.20     3.41  0.0590 -0.1588  ALBH_GPS  236.5125  48.3898
 2001.78493151     2.09     3.24     1.05     1.12 -0.0546     7.03     3.31  0.0696 -0.1748  ALBH_GPS  236.5125  48.3898
 2001.78767123     1.64     0.31     1.00     1.03 -0.0002     7.36     2.94  0.0547 -0.1802  ALBH_GPS  236.5125  48.3898
 2001.79041096    -3.34    -1.96     0.93     0.96 -0.0104    10.12     2.83  0.0370 -0.1642  ALBH_GPS  236.5125  48.3898
 2001.79315068    -2.89     2.61     1.10     1.17  0.0267     0.36     3.40  0.0702 -0.1426  ALBH_GPS  236.5125  48.3898
 2001.79589041     2.97     0.33     1.07     1.08  0.0156     7.50     3.04  0.0591 -0.1886  ALBH_GPS  236.5125  48.3898
 2001.79863014    -4.55     3.50     1.17     1.24 -0.0012    -0.04     3.73  0.0604 -0.1728  ALBH_GPS  236.5125  48.3898
 2001.80136986     3.41     0.36     0.97     1.04  0.0362     6.96     2.84  0.0605 -0.1946  ALBH_GPS  236.5125  48.3898
 2001.80410959    -0.43    -0.51     1.08     1.15  0.0217     8.40     3.33  0.0525 -0.1924  ALBH_GPS  236.5125  48.3898
 2001.80684932    -0.16     0.75     1.25     1.30 -0.0318     9.20     3.82  0.0483 -0.1816  ALBH_GPS  236.5125  48.3898
 2001.80958904    -1.65     2.37     1.71     1.64  0.0479    -7.53     5.26  0.0155 -0.1685  ALBH_GPS  236.5125  48.3898
 2001.81232877     2.13     2.26     0.96     1.06  0.0497     2.29     3.02  0.0536 -0.1776  ALBH_GPS  236.5125  48.3898
 2001.81506849     2.94    -0.77     1.01     1.04  0.0198     8.72     3.03  0.0510 -0.1488  ALBH_GPS  236.5125  48.3898
 2001.81780822     2.17     2.77     1.18     1.25  0.0260     5.90     3.73  0.0527 -0.1561  ALBH_GPS  236.5125  48.3898
 2001.82054795    -1.18     0.93     0.86     0.90  0.0032     4.60     2.61  0.0324 -0.2028  ALBH_GPS  236.5125  48.3898
 2001.82328767     1.62     0.36     1.10     1.16 -0.0056     7.00     3.26  0.0519 -0.2196  ALBH_GPS  236.5125  48.3898
 2001.82602740     3.32     0.89     0.78     0.83  0.0637     3.42     2.23  0.0748 -0.1753  ALBH_GPS  236.5125  48.3898
 2001.82876712     1.42     0.78     1.07     1.08  0.0353     2.54     3.14  0.0415 -0.1743  ALBH_GPS  236.5125  48.3898
 2001.83150685    -1.23     1.17     1.26     1.33 -0.0314     4.38     4.11  0.0083 -0.1600  ALBH_GPS  236.5125  48.3898
 2001.83424658     1.49     0.23     1.09     1.13  0.0747    10.89     3.30  0.0304 -0.1995  ALBH_GPS  236.5125  48.3898
 2001.83698630     1.77    -0.68     1.05     1.09 -0.0005     8.73     3.21  0.0396 -0.1908  ALBH_GPS  236.5125  48.3898
 2001.83972603     3.64     0.26     1.03     1.10 -0.0011     7.42     3.20  0.0150 -0.1996  ALBH_GPS  236.5125  48.3898
 2001.84246575    -0.84    -0.23     1.16     1.18  0.0150    -0.26     3.53  0.0220 -0.1833  ALBH_GPS  236.5125  48.3898
 2001.84520548     2.03     1.86     1.09     1.15  0.0091    -0.58     3.35  0.0413 -0.1823  ALBH_GPS  236.5125  48.3898
 2001.84794521     1.55     0.73     1.17     1.25  0.0546    -3.72     3.30  0.0746 -0.2354  ALBH_GPS  236.5125  48.3898
 2001.85068493     0.56     0.00     0.97     1.05  0.0491     2.77     3.00  0.0350 -0.1736  ALBH_GPS  236.5125  48.3898
 2001.85342466     2.84     0.42     0.97     1.06  0.0036     8.79     3.16  0.0240 -0.1976  ALBH_GPS  236.5125  48.3898
 2001.85616438     1.84    -1.06     1.00     1.14  0.0334     2.45     3.47  0.0174 -0.1670  ALBH_GPS  236.5125  48.3898
 2001.85890411    -0.71    -0.57     1.00     1.05  0.0194     0.40     3.06  0.0259 -0.1784  ALBH_GPS  236.5125  48.3898
 2001.86164384     3.26     0.78     1.07     1.10  0.0685     2.12     3.23  0.0254 -0.1816  ALBH_GPS  236.5125  48.3898
 2001.86438356     4.72     1.45     1.07     1.13  0.0549     5.35     3.34  0.0494 -0.1751  ALBH_GPS  236.5125  48.3898
 2001.86712329     1.89     2.06     1.10     1.23  0.0532    -4.63     3.65  0.0491 -0.1810  ALBH_GPS  236.5125  48.3898
 2001.86986301     2.81     1.98     1.06     1.13 -0.0110     2.79     3.43  0.0442 -0.1909  ALBH_GPS  236.5125  48.3898
 2001.87260274    -0.30     1.78     1.22     1.29  0.0153     1.30     3.99  0.0529 -0.1667  ALBH_GPS  236.5125  48.3898
 2001.87534247     2.31     0.39     1.02     1.08  0.0209    -1.33     3.26  0.0324 -0.1860  ALBH_GPS  236.5125  48.3898
 2001.87808219     2.39     0.82     0.99     1.03  0.0617    -2.55     2.89  0.0713 -0.1611  ALBH_GPS  236.5125  48.3898
 2001.88082192     3.20     1.09     0.96     1.01  0.0482    -2.92     2.94  0.0420 -0.1603  ALBH_GPS  236.5125  48.3898
